,video_name,xmin,ymin,width,height,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,class
10,ANDRES_PALANCA_segment_1.mp4,0.2625055015087127,0.3567289113998413,0.3394115269184112,0.1921116113662719,0.3617138564586639,0.4184357821941376,0.5027837753295898,0.4162438213825226,0.4291249215602875,0.4569666385650635,0.4284700453281402,0.4952231645584106,0.2884603440761566,0.4406965374946594,0.5897790193557739,0.4383123517036438,Palanca
11,ANDRES_PALANCA_segment_1.mp4,0.258525937795639,0.3566851913928985,0.3398789465427398,0.1923851668834686,0.3572790324687958,0.4197496771812439,0.4991346299648285,0.4164823889732361,0.4248482286930084,0.4579894244670868,0.4256649315357208,0.4957919418811798,0.2881534993648529,0.4414210617542267,0.5895622968673706,0.4366210103034973,Palanca
12,ANDRES_PALANCA_segment_1.mp4,0.2610732018947601,0.359681636095047,0.3333902657032013,0.1887161433696746,0.3568171560764313,0.4217544794082641,0.499364286661148,0.4195401668548584,0.4227051436901092,0.459907054901123,0.4240129888057709,0.4967259466648102,0.2895627319812774,0.4425756633281708,0.5907618999481201,0.4387876093387604,Palanca
13,ANDRES_PALANCA_segment_1.mp4,0.2627494037151336,0.3654750883579254,0.3373266756534576,0.1908935010433197,0.3604684174060821,0.4243076145648956,0.5022789239883423,0.4241729378700256,0.4232692420482635,0.4620882570743561,0.4239249527454376,0.5013114809989929,0.2914741337299347,0.4488698840141296,0.5952701568603516,0.4496232271194458,Palanca
14,ANDRES_PALANCA_segment_1.mp4,0.2619889676570892,0.3613473176956177,0.3342263996601105,0.1891785264015197,0.3583032190799713,0.4231535494327545,0.4989576637744903,0.4208822846412658,0.4238943755626678,0.4610890746116638,0.425241082906723,0.4986623525619507,0.2889412939548492,0.4469749331474304,0.5892797708511353,0.4428284168243408,Palanca
15,ANDRES_PALANCA_segment_1.mp4,0.255931407213211,0.3643129467964172,0.3480330407619476,0.1969478130340576,0.3583354651927948,0.4256006777286529,0.5027569532394409,0.4274608790874481,0.4216328561306,0.4691101312637329,0.4205047786235809,0.5067323446273804,0.2852443754673004,0.4463062286376953,0.5932067632675171,0.4507654309272766,Palanca
16,ANDRES_PALANCA_segment_1.mp4,0.2460651695728302,0.3631100356578827,0.3538168370723724,0.2002094686031341,0.3516733944416046,0.4271826446056366,0.4981398284435272,0.4265913665294647,0.4136984646320343,0.4713687896728515,0.4157845675945282,0.509117841720581,0.284756451845169,0.4476341009140014,0.5945988893508911,0.4477377831935882,Palanca
17,ANDRES_PALANCA_segment_1.mp4,0.2361536920070648,0.3654215037822723,0.3632588684558868,0.2056175172328949,0.3443724811077118,0.4318471252918243,0.4940406382083893,0.4337106645107269,0.4016936123371124,0.4800836443901062,0.4051510989665985,0.5173766613006592,0.289403885602951,0.4472933113574981,0.6025254726409912,0.4527512192726135,Palanca
18,ANDRES_PALANCA_segment_1.mp4,0.2185549437999725,0.360713392496109,0.3680789768695831,0.2083518207073211,0.3287791311740875,0.4321320056915283,0.4749220311641693,0.432431697845459,0.3763110935688019,0.4853910803794861,0.3902200758457184,0.5187980532646179,0.3022536337375641,0.4463264942169189,0.6051145792007446,0.4455230236053467,Palanca
19,ANDRES_PALANCA_segment_1.mp4,0.2216177880764007,0.3687324225902557,0.3625670969486236,0.2052219808101654,0.3342220485210418,0.4408277571201324,0.4720865190029144,0.4398098886013031,0.3800663650035858,0.491856575012207,0.3923563659191131,0.526181161403656,0.3038588464260101,0.4558452367782593,0.5993221998214722,0.453227549791336,Palanca
20,ANDRES_PALANCA_segment_1.mp4,0.2193397581577301,0.3722422122955322,0.3624974191188812,0.2051825523376464,0.3305148184299469,0.4458708465099334,0.4681343138217926,0.4449711740016937,0.3774941861629486,0.4993716776371002,0.3906249105930328,0.5312119126319885,0.3019076287746429,0.4588451087474823,0.592941164970398,0.4531473517417907,Palanca
21,ANDRES_PALANCA_segment_1.mp4,0.216986745595932,0.3737004101276397,0.3606919348239898,0.2041613161563873,0.3259166777133941,0.4477688670158386,0.4652017056941986,0.4489363729953766,0.3681629002094269,0.5043250918388367,0.382665604352951,0.5353246331214905,0.3042013347148895,0.4576700627803802,0.5976107120513916,0.4549742639064789,Palanca
22,ANDRES_PALANCA_segment_1.mp4,0.2180072367191314,0.3856186270713806,0.3475531041622162,0.1967115402221679,0.323209673166275,0.4547696411609649,0.4549759924411773,0.4561846554279327,0.3628378808498382,0.5081390142440796,0.3774947822093963,0.5392184853553772,0.2988632023334503,0.4625813364982605,0.5827128887176514,0.4606071412563324,Palanca
23,ANDRES_PALANCA_segment_1.mp4,0.213241308927536,0.3919715583324432,0.352352887392044,0.1994273960590362,0.3223967254161834,0.4633708894252777,0.4546948969364166,0.4638475477695465,0.3630082905292511,0.5197291970252991,0.3783795535564422,0.5500231385231018,0.2945137321949005,0.4647859930992126,0.5809304714202881,0.4631802439689636,Palanca
24,ANDRES_PALANCA_segment_1.mp4,0.2188734710216522,0.4052335023880005,0.3351577818393707,0.1897215843200683,0.3211046755313873,0.4732562303543091,0.4512872397899627,0.4754062294960022,0.3546030223369598,0.5295066237449646,0.3724803030490875,0.5580573678016663,0.3016709983348846,0.4706573784351349,0.5869024991989136,0.4705071747303009,Palanca
25,ANDRES_PALANCA_segment_1.mp4,0.201839417219162,0.4041875898838043,0.3471340239048004,0.1964682638645172,0.3058386743068695,0.4801388084888458,0.4397888481616974,0.4818168878555298,0.3424502313137054,0.5441135168075562,0.3666307628154754,0.5681008100509644,0.2946260273456573,0.4692534506320953,0.5831845998764038,0.4671078026294708,Palanca
26,ANDRES_PALANCA_segment_1.mp4,0.2144512236118316,0.4146594703197479,0.3207001388072967,0.1815052926540374,0.309730976819992,0.4899559319019317,0.439981073141098,0.4884730577468872,0.3502263128757477,0.5502882599830627,0.3739143311977386,0.5694734454154968,0.2988324463367462,0.47148597240448,0.5718719959259033,0.4629556536674499,Palanca
27,ANDRES_PALANCA_segment_1.mp4,0.217521995306015,0.4184083938598633,0.3088248074054718,0.1747721433639526,0.3081061542034149,0.4910078942775726,0.4389965236186981,0.4930767714977264,0.3470576703548431,0.5527639389038086,0.3692266643047333,0.570486843585968,0.29787078499794,0.4681971669197082,0.5686078071594238,0.4668386280536651,Palanca
28,ANDRES_PALANCA_segment_1.mp4,0.2124991118907928,0.4212518632411957,0.3037251532077789,0.1718724071979522,0.3055606782436371,0.4960628449916839,0.4205611646175384,0.4968426525592804,0.3375956118106842,0.5577682852745056,0.3676066696643829,0.5732811689376831,0.3176237642765045,0.4709029495716095,0.561758279800415,0.4635020196437835,Palanca
29,ANDRES_PALANCA_segment_1.mp4,0.2252151072025299,0.4287716746330261,0.2980236709117889,0.1686750650405883,0.3100040853023529,0.5013816952705383,0.429661363363266,0.5002280473709106,0.348328560590744,0.5613765120506287,0.3760501444339752,0.5770488977432251,0.3082477748394012,0.478164404630661,0.56168532371521,0.4669831097126007,Palanca
30,ANDRES_PALANCA_segment_1.mp4,0.2185867130756378,0.4395654201507568,0.2909128367900848,0.1647666692733764,0.3042368590831756,0.5091490149497986,0.4217975437641144,0.5093173384666443,0.3376499116420746,0.5653325319290161,0.3663876354694366,0.5807351469993591,0.3106482923030853,0.4863632917404175,0.5595884323120117,0.4749722182750702,Palanca
31,ANDRES_PALANCA_segment_1.mp4,0.2313494980335235,0.4401616156101227,0.2885474860668182,0.1633915603160858,0.3127280175685882,0.5100359916687012,0.4340050518512726,0.509734034538269,0.3491066992282867,0.5673590302467346,0.3760576546192169,0.5819449424743652,0.3104974925518036,0.4851970374584198,0.5683164596557617,0.4737342596054077,Palanca
32,ANDRES_PALANCA_segment_1.mp4,0.2197405397891998,0.4400262832641601,0.2895888984203338,0.1640316247940063,0.3056968152523041,0.5107969641685486,0.4240802228450775,0.510162889957428,0.3392530977725982,0.5668433308601379,0.3697758018970489,0.5813283324241638,0.3144934475421905,0.4865522980690002,0.5643482208251953,0.4726205468177795,Palanca
33,ANDRES_PALANCA_segment_1.mp4,0.2191967070102691,0.4396063685417175,0.2938869893550873,0.1664652824401855,0.3051088154315948,0.5090910196304321,0.4248925149440765,0.510200560092926,0.338248461484909,0.5649662017822266,0.3681743443012237,0.5813190340995789,0.3130080997943878,0.4887689650058746,0.5672038793563843,0.4773703813552856,Palanca
34,ANDRES_PALANCA_segment_1.mp4,0.2155203521251678,0.4303422272205353,0.29663947224617,0.1679441630840301,0.3043347895145416,0.5018211603164673,0.4196380078792572,0.5026135444641113,0.3367966115474701,0.56044602394104,0.3668498694896698,0.5758224725723267,0.3158303201198578,0.4784735143184662,0.5602704286575317,0.4689476191997528,Palanca
35,ANDRES_PALANCA_segment_1.mp4,0.2169461548328399,0.4256662726402282,0.3111750781536102,0.176112413406372,0.3052991330623626,0.5006539821624756,0.4298052489757538,0.5003776550292969,0.3366941511631012,0.560947835445404,0.3692399561405182,0.5785187482833862,0.3196351826190948,0.4788310527801513,0.5838935375213623,0.4674815535545349,Palanca
36,ANDRES_PALANCA_segment_1.mp4,0.2256935536861419,0.4280529320240021,0.3025664389133453,0.1712395846843719,0.3124164640903473,0.5019235610961914,0.4349513947963714,0.5001868009567261,0.3479158580303192,0.5606117248535156,0.3780249059200287,0.577019453048706,0.3191010653972626,0.4802314937114715,0.5777386426925659,0.4677985310554504,Palanca
37,ANDRES_PALANCA_segment_1.mp4,0.2264255583286285,0.4285427927970886,0.3013899028301239,0.1705692410469055,0.3143102824687958,0.4999465048313141,0.4347206056118011,0.5012736916542053,0.3487010300159454,0.561194121837616,0.3774240911006927,0.5773364901542664,0.3199175894260406,0.4787826836109161,0.5739797353744507,0.4706222712993622,Palanca
38,ANDRES_PALANCA_segment_1.mp4,0.2389407455921173,0.4252817928791046,0.3062373101711273,0.173346072435379,0.3283446133136749,0.4980412125587463,0.4578002393245697,0.4956603944301605,0.3687422573566437,0.5561894774436951,0.3896495997905731,0.5735607147216797,0.3162806332111358,0.4782972335815429,0.5861668586730957,0.4670388996601105,Palanca
39,ANDRES_PALANCA_segment_1.mp4,0.2269411385059356,0.4187049865722656,0.3074356019496918,0.1739924550056457,0.3207958042621612,0.4942897260189056,0.4495573341846466,0.490667462348938,0.359810322523117,0.5515035390853882,0.3851471841335296,0.5677816867828369,0.3156445324420929,0.4732618927955627,0.5847089290618896,0.4607179164886474,Palanca
40,ANDRES_PALANCA_segment_1.mp4,0.2288501560688018,0.4104183614253998,0.3277178704738617,0.1855134665966034,0.3296612203121185,0.4909476339817047,0.4625044763088226,0.4878461360931396,0.3660248816013336,0.5526683926582336,0.3887871205806732,0.569713830947876,0.3188210427761078,0.4692623913288116,0.604156494140625,0.4574227333068847,Palanca
41,ANDRES_PALANCA_segment_1.mp4,0.2208592593669891,0.4035326838493347,0.3473489582538605,0.1966423988342285,0.3277566134929657,0.4824617505073547,0.4622103869915008,0.4807200133800506,0.3672570884227752,0.5450467467308044,0.389078289270401,0.5667164921760559,0.3117062747478485,0.4713127315044403,0.6010531187057495,0.4632425904273987,Palanca
42,ANDRES_PALANCA_segment_1.mp4,0.2273685038089752,0.397575318813324,0.348654955625534,0.1973518133163452,0.3327741920948028,0.4727613031864166,0.4676726758480072,0.4742466509342193,0.3780112564563751,0.5343803763389587,0.3953020274639129,0.5593060851097107,0.3042350709438324,0.4667719602584839,0.5938329696655273,0.4678631126880646,Palanca
43,ANDRES_PALANCA_segment_1.mp4,0.2386603653430938,0.3923202157020569,0.3341530263423919,0.1891336441040039,0.3393309414386749,0.4641855657100677,0.4708028733730316,0.4650040566921234,0.3857996165752411,0.5235255360603333,0.4011678993701935,0.5464115738868713,0.311361700296402,0.4590901136398315,0.5906504392623901,0.4585947692394256,Palanca
44,ANDRES_PALANCA_segment_1.mp4,0.2310365736484527,0.3907701373100281,0.3640329539775848,0.2060146331787109,0.3422044813632965,0.4600692987442016,0.4827360808849334,0.4637850224971771,0.391812652349472,0.5176026821136475,0.3974387943744659,0.5500829219818115,0.2923059165477752,0.4633440971374511,0.5941444635391235,0.4743907451629638,Palanca
45,ANDRES_PALANCA_segment_1.mp4,0.2421804368495941,0.3841318190097809,0.3503032028675079,0.1982983648777008,0.3467672765254974,0.453956127166748,0.4877248704433441,0.455592006444931,0.4050979912281036,0.509510338306427,0.4137726724147796,0.5392926335334778,0.2981357872486114,0.4596378803253174,0.5968179702758789,0.4600879251956939,Palanca
46,ANDRES_PALANCA_segment_1.mp4,0.2426106035709381,0.3790971338748932,0.3629661500453949,0.2055038511753082,0.3452742397785187,0.4505742192268371,0.4955102503299713,0.4533677995204925,0.405638188123703,0.5059554576873779,0.411929577589035,0.5394763350486755,0.2929846346378326,0.4565818309783935,0.6081939935684204,0.4616973996162414,Palanca
47,ANDRES_PALANCA_segment_1.mp4,0.2402688562870025,0.374836266040802,0.3738399446010589,0.2116664052009582,0.3497155010700226,0.4460222721099853,0.5004130601882935,0.4474253356456756,0.4174928367137909,0.4994654357433319,0.420166403055191,0.53611159324646,0.2820253074169159,0.4582962989807129,0.6005017757415771,0.4612861573696136,Palanca
48,ANDRES_PALANCA_segment_1.mp4,0.2375732362270355,0.3703133463859558,0.384039431810379,0.2174606323242187,0.3498731553554535,0.4419702887535095,0.5038150548934937,0.4412865936756134,0.4136011302471161,0.4926844239234924,0.4219243824481964,0.5331254005432129,0.2932431399822235,0.4584335386753082,0.6185777187347412,0.4570158123970032,Palanca
49,ANDRES_PALANCA_segment_1.mp4,0.2405668199062347,0.3652421236038208,0.3823343813419342,0.2164223790168762,0.3530406653881073,0.4383166432380676,0.5080012083053589,0.4397142827510834,0.4213636815547943,0.492495059967041,0.4272854030132293,0.5311433672904968,0.2888925969600677,0.455300897359848,0.617094874382019,0.4559050500392914,Palanca
50,ANDRES_PALANCA_segment_1.mp4,0.2459125220775604,0.363976776599884,0.3765538036823272,0.213124930858612,0.3536174595355987,0.4360160827636719,0.5099676847457886,0.4365984499454498,0.4237364828586578,0.4884490370750427,0.4271560609340668,0.5263980627059937,0.2842280566692352,0.4514079391956329,0.6125876903533936,0.4523391425609588,Palanca
51,ANDRES_PALANCA_segment_1.mp4,0.2471767365932464,0.3608899414539337,0.3798920214176178,0.21499964594841,0.3561544716358185,0.4348216950893402,0.5132331848144531,0.4334963262081146,0.4264403283596039,0.4868538677692413,0.4317170679569244,0.5244078636169434,0.2885919511318207,0.4491081237792969,0.6179817914962769,0.4469314515590668,Palanca
52,ANDRES_PALANCA_segment_1.mp4,0.2488612234592437,0.3567231893539428,0.3791109025478363,0.2145032882690429,0.3564466536045074,0.4290052652359009,0.5190441608428955,0.4297477304935455,0.430745929479599,0.4826938807964325,0.4343633353710174,0.5204076766967773,0.2864651381969452,0.4454233944416046,0.6195590496063232,0.4460762739181518,Palanca
53,ANDRES_PALANCA_segment_1.mp4,0.2562228143215179,0.3608018755912781,0.3641639053821563,0.206045389175415,0.3597263395786285,0.4325339496135711,0.5156285762786865,0.4312567710876465,0.4282431304454803,0.4828298985958099,0.4351337254047394,0.5177907347679138,0.2994848787784576,0.4475052058696747,0.6212835311889648,0.4443345665931701,Palanca
54,ANDRES_PALANCA_segment_1.mp4,0.2558643519878387,0.3603226244449615,0.3665603697299957,0.2074061334133148,0.3605972826480865,0.4320299625396728,0.5161831378936768,0.4309564530849457,0.4300623834133148,0.48185595870018,0.4344881474971771,0.5173018574714661,0.2939527332782745,0.4483232498168945,0.6186789274215698,0.4466949701309204,Palanca
55,ANDRES_PALANCA_segment_1.mp4,0.259251207113266,0.3621528446674347,0.3622962534427643,0.204999178647995,0.362537533044815,0.4313686192035675,0.5162773132324219,0.4316977858543396,0.4281761348247528,0.4798997640609741,0.4321888387203216,0.5154918432235718,0.2978195250034332,0.4488308429718017,0.6193245649337769,0.4503571093082428,Palanca
56,ANDRES_PALANCA_segment_1.mp4,0.2591569125652313,0.361847847700119,0.3637236654758453,0.2058063447475433,0.3624183237552643,0.4304175078868866,0.5180178880691528,0.4317589998245239,0.4284888803958893,0.4794741570949554,0.4315347969532013,0.5153219699859619,0.2981203496456146,0.4478960335254669,0.6205260753631592,0.4517117142677307,Palanca
57,ANDRES_PALANCA_segment_1.mp4,0.2554865181446075,0.3602620363235473,0.3683864772319793,0.208444058895111,0.361209362745285,0.4302297532558441,0.5176931619644165,0.4316487908363342,0.4271841943264007,0.4805787205696106,0.4298707544803619,0.5167414546012878,0.2972170412540436,0.447609394788742,0.6207239627838135,0.45094034075737,Palanca
58,ANDRES_PALANCA_segment_1.mp4,0.2521039545536041,0.3606524169445038,0.3669191300868988,0.2076106965541839,0.3567000925540924,0.4323839843273163,0.5127180814743042,0.4309040904045105,0.4235305488109588,0.4819386005401611,0.4301024377346039,0.5173340439796448,0.2980282008647918,0.4495159983634949,0.620807409286499,0.4465524554252624,Palanca
59,ANDRES_PALANCA_segment_1.mp4,0.2473807632923126,0.3621457815170288,0.3767747581005096,0.2132626175880432,0.3561586439609527,0.4330498874187469,0.5125532150268555,0.4316299259662628,0.4221983253955841,0.4823097586631775,0.4301729500293731,0.5218166708946228,0.2999161779880523,0.4498911201953888,0.623380184173584,0.4476954042911529,Palanca
60,ANDRES_PALANCA_segment_1.mp4,0.2480853497982025,0.3656918108463287,0.3699556887149811,0.2093983590602874,0.35738405585289,0.4364424347877502,0.5071948766708374,0.4349887669086456,0.420089453458786,0.4846426546573639,0.4278500378131866,0.5225318074226379,0.30025115609169,0.45319464802742,0.61860191822052,0.4506742060184479,Palanca
61,ANDRES_PALANCA_segment_1.mp4,0.2502597272396087,0.3697282373905182,0.3606304228305816,0.2041240632534027,0.3570083677768707,0.4363576173782348,0.5042202472686768,0.4392938017845154,0.4100071489810943,0.4851760864257812,0.4168051779270172,0.522779107093811,0.3091389238834381,0.4508614838123321,0.6211115121841431,0.4557319283485412,Palanca
62,ANDRES_PALANCA_segment_1.mp4,0.240932434797287,0.3692919909954071,0.3733915388584137,0.2113679945468902,0.3524964153766632,0.4428542554378509,0.501242995262146,0.4435336589813232,0.4032484591007232,0.4958987236022949,0.4147405922412872,0.5315478444099426,0.315584272146225,0.4554862976074219,0.6289674043655396,0.456508994102478,Palanca
63,ANDRES_PALANCA_segment_1.mp4,0.2314958274364471,0.3730524778366089,0.3848730623722076,0.2179316878318786,0.3488254845142364,0.4464729726314544,0.4935093820095062,0.4467279314994812,0.391354352235794,0.4982936978340149,0.4070619642734527,0.536855936050415,0.3227437436580658,0.4599070250988006,0.6293721199035645,0.4608550071716308,Palanca
64,ANDRES_PALANCA_segment_1.mp4,0.2415937483310699,0.3788700401782989,0.3661992251873016,0.2073535025119781,0.3537183105945587,0.4493913948535919,0.4919674694538116,0.4528550207614898,0.3899895846843719,0.503508448600769,0.4042161405086517,0.5380513668060303,0.3357864320278168,0.4568535685539245,0.6268578767776489,0.4627685248851776,Palanca
65,ANDRES_PALANCA_segment_1.mp4,0.233126014471054,0.3785354793071747,0.3667552769184112,0.2076179087162017,0.3456502854824066,0.4490112066268921,0.4814436733722687,0.4508175551891327,0.3826718628406524,0.5022196173667908,0.401625245809555,0.5365499258041382,0.3339532315731048,0.4593053162097931,0.6265567541122437,0.4585526585578918,Palanca
66,ANDRES_PALANCA_segment_1.mp4,0.2441814243793487,0.3851670324802398,0.3453521430492401,0.1954986155033111,0.3497131168842315,0.4523743093013763,0.4791500866413116,0.4544054567813873,0.3847777545452118,0.5039348602294922,0.4040364325046539,0.5351892113685608,0.3391098082065582,0.4609921276569366,0.6166845560073853,0.4591935575008392,Palanca
67,ANDRES_PALANCA_segment_1.mp4,0.2546619474887848,0.3893343806266784,0.3367826640605926,0.1906786561012268,0.3567783534526825,0.4550151228904724,0.4857658445835113,0.4589329957962036,0.3878003656864166,0.5058990120887756,0.4062669575214386,0.5369406342506409,0.3487453162670135,0.4620364010334015,0.624062180519104,0.4640481770038605,Palanca
68,ANDRES_PALANCA_segment_1.mp4,0.2539527118206024,0.3862522542476654,0.3419767916202545,0.1936304867267608,0.3594038784503937,0.4530986249446869,0.4873322546482086,0.4569507241249084,0.390798956155777,0.5059258341789246,0.409926027059555,0.537112832069397,0.3512750566005707,0.4595289528369903,0.6271557807922363,0.4599701762199402,Palanca
69,ANDRES_PALANCA_segment_1.mp4,0.2533712089061737,0.3861338794231415,0.3458986580371856,0.1958523094654083,0.3606094419956207,0.4539174139499664,0.4879697263240814,0.4570316076278686,0.392553299665451,0.5069209933280945,0.4134434163570404,0.5384020209312439,0.3563105165958404,0.4611085951328277,0.6308000087738037,0.4595141112804413,Palanca
70,ANDRES_PALANCA_segment_1.mp4,0.253185361623764,0.3861751556396484,0.3489669859409332,0.1975999474525451,0.3594665825366974,0.4548080861568451,0.4923948943614959,0.4595805704593658,0.392929345369339,0.5093055367469788,0.4099067151546478,0.5406044125556946,0.3474348485469818,0.459453821182251,0.6313360929489136,0.4632221162319183,Palanca
71,ANDRES_PALANCA_segment_1.mp4,0.2518430650234222,0.3851652443408966,0.3495399057865143,0.1979064643383026,0.3586865365505218,0.4535704851150512,0.4915584027767181,0.4578361809253692,0.3925692737102508,0.5072267651557922,0.4089709222316742,0.5391591191291809,0.3465142548084259,0.4585002660751343,0.6289359331130981,0.4614137411117553,Palanca
72,ANDRES_PALANCA_segment_1.mp4,0.2520546615123749,0.3857893645763397,0.3501615822315216,0.1982438266277313,0.3593883216381073,0.4537719190120697,0.4943632185459137,0.4588977098464966,0.3939212262630462,0.5083162188529968,0.4095456302165985,0.540222704410553,0.3442763388156891,0.4595662355422973,0.6305550336837769,0.4638380110263824,Palanca
73,ANDRES_PALANCA_segment_1.mp4,0.252778023481369,0.3844519257545471,0.3521919548511505,0.1993908286094665,0.3611350357532501,0.4518908262252807,0.4974170625209808,0.459259957075119,0.3961797058582306,0.5082139372825623,0.408570796251297,0.5402854084968567,0.3397383391857147,0.456393837928772,0.6285006999969482,0.4667918086051941,Palanca
74,ANDRES_PALANCA_segment_1.mp4,0.2529776394367218,0.3842475712299347,0.3531040847301483,0.199906438589096,0.3616339862346649,0.451298177242279,0.4986959993839264,0.45920529961586,0.3969047963619232,0.5072979927062988,0.4078711569309234,0.5399810075759888,0.3378930389881134,0.4565654695034027,0.6275284290313721,0.468960702419281,Palanca
75,ANDRES_PALANCA_segment_1.mp4,0.252883106470108,0.384349375963211,0.353397935628891,0.2000727951526641,0.3618852794170379,0.451545238494873,0.4990658462047577,0.4596689939498901,0.397269994020462,0.5080118179321289,0.4079808890819549,0.5404536724090576,0.3380074203014374,0.4562837779521942,0.6273157596588135,0.4691515564918518,Palanca
76,ANDRES_PALANCA_segment_1.mp4,0.2521535456180572,0.3839207291603088,0.3555322587490082,0.2012863159179687,0.3620811998844147,0.4518358111381531,0.4996935427188873,0.4602319598197937,0.3978284299373626,0.5094769597053528,0.4082771241664886,0.5416678786277771,0.3376514017581939,0.4557847678661346,0.627522349357605,0.4693460762500763,Palanca
77,ANDRES_PALANCA_segment_1.mp4,0.2519105970859527,0.3837820291519165,0.3549440801143646,0.2009545564651489,0.3625026047229767,0.4515681266784668,0.4977835714817047,0.4591634571552276,0.3972379863262176,0.5086914896965027,0.4088898599147796,0.5410217046737671,0.3399935662746429,0.4558132290840149,0.6271084547042847,0.4673157632350921,Palanca
78,ANDRES_PALANCA_segment_1.mp4,0.250869482755661,0.3824958801269531,0.3551035225391388,0.2010579705238342,0.3603234589099884,0.450617253780365,0.4940853416919708,0.4578441381454468,0.393066257238388,0.5076961517333984,0.4060606062412262,0.5398725271224976,0.3414284884929657,0.4537172317504883,0.6262859106063843,0.4645900130271911,Palanca
79,ANDRES_PALANCA_segment_1.mp4,0.2513174712657928,0.3836999237537384,0.3524275124073028,0.1995453536510467,0.3585566580295563,0.450937807559967,0.4948762953281402,0.4575530588626861,0.3910832107067108,0.5058292746543884,0.4053870141506195,0.5383282899856567,0.3435088694095611,0.4561609625816345,0.6312160491943359,0.4652087688446045,Palanca
